symbol,entry_time,exit_time,exit_reason,pnl_usd,pnl_bps,pnl_percent,hold_duration_sec,spread_bps_entry,imbalance_entry,depth_5bps_entry,entry_fee,exit_fee,total_fee,strategy_params,label,exit_type
VETUSDT,2025-10-23 09:22:10.189082,2025-10-23 09:22:11.352204,TP,0.029120559114733813,5.824111822946763,0.058241118229467634,1.163122,5.82241630276541,0.5194462755438365,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:22:14.274294,2025-10-23 09:22:15.537512,TP,0.02850627137970799,5.701254275941598,0.05701254275941598,1.263218,5.699629524081825,0.2799377204991504,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:22:24.044170,2025-10-23 09:22:25.033208,TP,0.02750275027503211,5.500550055006421,0.055005500550064215,0.989038,5.499037668408948,0.4299498746867168,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:22:40.218849,2025-10-23 09:22:41.301063,TP,0.029103608847495903,5.820721769499181,0.058207217694991806,1.082214,5.819028222286641,0.503874475657505,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:22:44.350699,2025-10-23 09:22:45.712002,TP,0.02849002849002282,5.698005698004565,0.05698005698004564,1.361303,5.696382796922821,0.5717460417608687,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:22:53.356785,2025-10-23 09:23:18.445453,TIMEOUT,0.015465511908451052,3.09310238169021,0.030931023816902103,25.088668,3.0926240915430494,0.5621724989903804,0.0,0.0,0.0,0.0,,0,TIMEOUT
ALGOUSDT,2025-10-23 09:22:54.139215,2025-10-23 09:22:55.355273,TP,0.027487630566242163,5.497526113248432,0.05497526113248432,1.216058,5.496015388842483,0.6672415031975282,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:23:10.240480,2025-10-23 09:23:11.590525,TP,0.029069767441859278,5.813953488371856,0.05813953488371856,1.350045,5.812263876779769,0.57363253943331,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:23:14.424293,2025-10-23 09:23:15.515232,TP,0.02847380410023224,5.694760820046449,0.05694760820046449,1.090939,5.69313976658216,0.32307687647114064,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:23:23.464556,2025-10-23 09:23:48.566720,TIMEOUT,0.015460729746442328,3.0921459492884655,0.030921459492884655,25.102164,3.0916679548613075,0.4001334408533366,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:23:44.507624,2025-10-23 09:23:45.838484,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.33086,5.686664771112632,0.4104396622836744,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:23:51.500460,2025-10-23 09:23:52.722319,TP,0.027442371020853177,5.488474204170635,0.054884742041706354,1.221859,5.486968449930809,0.6519519735423107,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:23:54.425654,2025-10-23 09:24:19.506364,TIMEOUT,0.015460729746442328,3.0921459492884655,0.030921459492884655,25.08071,3.0916679548613075,0.7150186249885837,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:24:06.615362,2025-10-23 09:24:07.895973,TP,0.029052876234746058,5.810575246949211,0.058105752469492115,1.280611,5.808887598024741,0.5106509829553358,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:24:14.566690,2025-10-23 09:24:17.563693,TP,0.028376844494886522,5.675368898977304,0.05675368898977304,2.997003,5.673758865247098,0.31619869321196853,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:24:26.235577,2025-10-23 09:24:27.726852,TP,0.027412280701751366,5.482456140350274,0.05482456140350273,1.491275,5.48095368594075,0.6627293663175098,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:24:40.009516,2025-10-23 09:25:05.098401,TIMEOUT,0.0,0.0,0.0,25.088885,3.0916679548613075,0.6292470817739079,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:24:40.216125,2025-10-23 09:24:41.380048,TP,0.029069767441859278,5.813953488371856,0.05813953488371856,1.163923,5.812263876779769,0.7445023458981463,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:24:44.641780,2025-10-23 09:24:47.130782,TP,0.028409090909085256,5.681818181817051,0.056818181818170506,2.489002,5.680204487360415,0.4055068530424439,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:24:56.287210,2025-10-23 09:24:57.552893,TP,0.05497526113249195,10.995052226498391,0.1099505222649839,1.265683,10.989010989011303,0.5329189394900418,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:25:10.079540,2025-10-23 09:25:25.348969,TP,0.03093102381689352,6.186204763378703,0.06186204763378703,15.269429,3.0926240915430494,0.5432861732294092,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:25:10.306272,2025-10-23 09:25:11.558238,TP,0.029103608847495903,5.820721769499181,0.058207217694991806,1.251966,5.819028222286641,0.7051419582160068,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:25:14.657280,2025-10-23 09:25:15.849128,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.191848,5.686664771112632,0.5236743353895902,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:25:26.393097,2025-10-23 09:25:27.441694,TP,0.05494505494505652,10.989010989011303,0.10989010989011304,1.048597,10.982976386601083,0.3606251582215235,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:25:40.307298,2025-10-23 09:25:41.565324,TP,0.029103608847495903,5.820721769499181,0.058207217694991806,1.258026,5.819028222286641,0.63458972764929,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:25:44.696139,2025-10-23 09:25:45.963980,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.267841,5.683432793408107,0.44338241663693473,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:25:56.480459,2025-10-23 09:25:57.749405,TP,0.027457440966498894,5.491488193299779,0.054914881932997796,1.268946,5.489980785066648,0.5114837593695944,0.0,0.0,0.0,0.0,,1,TP
XRPUSDT,2025-10-23 09:26:08.981552,2025-10-23 09:26:33.992230,TIMEOUT,0.00830013280212392,1.660026560424784,0.01660026560424784,25.010678,3.3195020746884305,0.7118385209663733,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:26:10.310855,2025-10-23 09:26:11.646392,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.335537,5.815644082581908,0.6165160251933731,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:26:52.957650,2025-10-23 09:26:54.377373,TP,0.027412280701751366,5.482456140350274,0.05482456140350273,1.419723,5.48095368594075,0.4179012599006854,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:26:53.168799,2025-10-23 09:26:54.175997,TP,0.028409090909085256,5.681818181817051,0.056818181818170506,1.007198,5.680204487360415,0.38261912981271134,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:27:07.654271,2025-10-23 09:27:32.712723,TIMEOUT,0.015455950540956567,3.0911901081913133,0.030911901081913135,25.058452,3.0907124092099827,0.25721075569042945,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:27:22.466607,2025-10-23 09:27:23.546589,TP,0.029069767441859278,5.813953488371856,0.05813953488371856,1.079982,5.812263876779769,0.6489786268019472,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:27:23.038235,2025-10-23 09:27:24.639112,TP,0.027427317608342498,5.4854635216685,0.054854635216684995,1.600877,5.48395941870122,0.5190933224423115,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:27:37.038920,2025-10-23 09:27:38.149166,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.110246,5.683432793408107,0.4122109802981953,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:27:37.661139,2025-10-23 09:28:02.673875,TIMEOUT,0.0,0.0,0.0,25.012736,3.0907124092099827,0.2561119236505882,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:28:06.180696,2025-10-23 09:28:07.505361,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.324665,5.815644082581908,0.3183323630069266,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:28:07.106062,2025-10-23 09:28:08.367810,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.261748,5.683432793408107,0.4889534470324134,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:28:21.220272,2025-10-23 09:28:22.694602,TP,0.027427317608342498,5.4854635216685,0.054854635216684995,1.47433,5.48395941870122,0.5909524566703769,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:28:21.442565,2025-10-23 09:28:46.564753,TIMEOUT,0.015460729746442328,3.0921459492884655,0.030921459492884655,25.122188,3.0916679548613075,0.5598349022621971,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:28:37.173364,2025-10-23 09:28:38.266003,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.092639,5.683432793408107,0.48864348120838175,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:28:50.972687,2025-10-23 09:28:53.213305,TP,0.02903600464575956,5.807200929151913,0.05807200929151912,2.240618,5.805515239477268,0.5268972213654585,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:28:51.275015,2025-10-23 09:28:52.738555,TP,0.027412280701751366,5.482456140350274,0.05482456140350273,1.46354,5.48095368594075,0.6559797023925898,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:28:51.505188,2025-10-23 09:29:16.564545,TIMEOUT,0.015460729746442328,3.0921459492884655,0.030921459492884655,25.059357,3.0916679548613075,0.5592525041996393,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:29:07.185201,2025-10-23 09:29:08.250313,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.065112,5.683432793408107,0.4967535009232951,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:29:34.998661,2025-10-23 09:30:00.082730,TIMEOUT,0.015465511908451052,3.09310238169021,0.030931023816902103,25.084069,3.0926240915430494,0.3530225857845573,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:29:37.261192,2025-10-23 09:29:38.360528,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.099336,5.686664771112632,0.4184125059541853,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:29:49.622420,2025-10-23 09:29:50.737118,TP,0.029069767441859278,5.813953488371856,0.05813953488371856,1.114698,5.812263876779769,0.7390778866361039,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:30:04.314152,2025-10-23 09:30:05.462395,TP,0.027427317608342498,5.4854635216685,0.054854635216684995,1.148243,5.48395941870122,0.26801812321920687,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:30:05.031716,2025-10-23 09:30:30.116879,TIMEOUT,0.015465511908451052,3.09310238169021,0.030931023816902103,25.085163,3.0926240915430494,0.4884464822874722,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:30:08.379152,2025-10-23 09:30:09.416017,TP,0.028409090909085256,5.681818181817051,0.056818181818170506,1.036865,5.680204487360415,0.4078224749396782,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:30:38.488436,2025-10-23 09:30:39.823112,TP,0.02839295854628496,5.678591709256993,0.05678591709256992,1.334676,5.676979846722431,0.3538527786265101,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:30:48.300135,2025-10-23 09:31:13.313397,TIMEOUT,0.015465511908451052,3.09310238169021,0.030931023816902103,25.013262,3.0926240915430494,0.40702776399972057,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:31:02.977196,2025-10-23 09:31:04.016048,TP,0.02903600464575956,5.807200929151913,0.05807200929151912,1.038852,5.805515239477268,0.37292663951948074,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:31:08.499120,2025-10-23 09:31:17.105452,TP,0.02839295854628496,5.678591709256993,0.05678591709256992,8.606332,5.676979846722431,0.3347479556981679,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:31:32.662191,2025-10-23 09:31:34.118818,TP,0.027427317608342498,5.4854635216685,0.054854635216684995,1.456627,5.48395941870122,0.5884088278128384,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:31:38.552308,2025-10-23 09:31:39.833952,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.281644,5.686664771112632,0.6869087543005609,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:31:47.633652,2025-10-23 09:31:48.699216,TP,0.029103608847495903,5.820721769499181,0.058207217694991806,1.065564,5.819028222286641,0.6004144372622398,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:32:02.677159,2025-10-23 09:32:27.691040,TIMEOUT,0.015475085112966419,3.0950170225932836,0.030950170225932834,25.013881,3.094538140182237,0.5769085101752156,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:32:08.591962,2025-10-23 09:32:09.652055,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.060093,5.683432793408107,0.5756627874873702,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:32:31.883382,2025-10-23 09:32:33.253654,TP,0.027472527472532073,5.494505494506416,0.05494505494506415,1.370272,5.492996429553242,0.6101015164807619,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:32:32.746067,2025-10-23 09:32:57.842030,TIMEOUT,0.015475085112966419,3.0950170225932836,0.030950170225932834,25.095963,3.094538140182237,0.5769069294555539,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:32:39.574056,2025-10-23 09:32:40.876984,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.302928,5.686664771112632,0.4653183459696052,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:32:46.454681,2025-10-23 09:32:47.784117,TP,0.029103608847495903,5.820721769499181,0.058207217694991806,1.329436,5.819028222286641,0.5774255406560366,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:33:01.914133,2025-10-23 09:33:03.141637,TP,0.027487630566242163,5.497526113248432,0.05497526113248432,1.227504,5.496015388842483,0.42701465700430447,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:33:02.776467,2025-10-23 09:33:27.839963,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.063496,3.0954960532421913,0.6995620573268286,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:33:09.685046,2025-10-23 09:33:11.064631,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.379585,5.686664771112632,0.5722125558820836,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:33:16.460287,2025-10-23 09:33:17.521992,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.061705,5.815644082581908,0.5580860684473193,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:33:31.968796,2025-10-23 09:33:33.353447,TP,0.027472527472532073,5.494505494506416,0.05494505494506415,1.384651,5.492996429553242,0.3169365721997301,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:33:32.846078,2025-10-23 09:33:57.937240,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.091162,3.0954960532421913,0.7009086388026158,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:33:39.713907,2025-10-23 09:33:40.722177,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.00827,5.686664771112632,0.43375892208525996,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:33:46.480589,2025-10-23 09:33:47.572065,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.091476,5.815644082581908,0.7182369866264579,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:34:02.849143,2025-10-23 09:34:27.935932,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.086789,3.0954960532421913,0.7009519761845235,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:34:09.783471,2025-10-23 09:34:11.242613,TP,0.05688282138794974,11.376564277589948,0.11376564277589948,1.459142,5.686664771112632,0.3961178230267403,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:34:14.630935,2025-10-23 09:34:15.763775,TP,0.027472527472532073,5.494505494506416,0.05494505494506415,1.13284,5.492996429553242,0.3755539440818629,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:34:16.549338,2025-10-23 09:34:18.198371,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.649033,5.815644082581908,0.355327708089585,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:34:32.874222,2025-10-23 09:34:57.980809,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.106587,3.0954960532421913,0.7003195914234033,0.0,0.0,0.0,0.0,,0,TIMEOUT
VETUSDT,2025-10-23 09:34:46.605883,2025-10-23 09:34:47.843352,TP,0.029103608847495903,5.820721769499181,0.058207217694991806,1.237469,5.819028222286641,0.2602772837901046,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:34:58.888615,2025-10-23 09:35:00.203501,TP,0.028457598178708056,5.691519635741611,0.056915196357416105,1.314886,5.6899004267414,0.49834948822373576,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:35:02.895746,2025-10-23 09:35:14.023321,SL,-0.030959752321986604,-6.191950464397322,-0.061919504643973215,11.127575,3.0954960532421913,0.7163283118606881,0.0,0.0,0.0,0.0,,0,SL
LINKUSDT,2025-10-23 09:35:28.950283,2025-10-23 09:35:30.508352,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.558069,5.686664771112632,0.4666202532063232,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:35:32.897677,2025-10-23 09:35:58.003072,TIMEOUT,0.015484670176523534,3.096934035304707,0.03096934035304707,25.105395,3.096454559528998,0.37757942797191535,0.0,0.0,0.0,0.0,,0,TIMEOUT
ALGOUSDT,2025-10-23 09:35:45.341552,2025-10-23 09:35:46.535789,TP,0.027472527472532073,5.494505494506416,0.05494505494506415,1.194237,5.492996429553242,0.6404232193281766,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:35:59.042810,2025-10-23 09:36:00.498226,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.455416,5.686664771112632,0.3881389979004604,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:36:00.066795,2025-10-23 09:36:01.636765,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.56997,5.815644082581908,0.5646189864372471,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:36:14.516145,2025-10-23 09:36:39.523616,TIMEOUT,0.015484670176523534,3.096934035304707,0.03096934035304707,25.007471,3.096454559528998,0.6874756311710859,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:36:29.120610,2025-10-23 09:36:30.548956,TP,0.02844141069397487,5.688282138794974,0.05688282138794974,1.428346,5.686664771112632,0.4621000693030362,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:36:30.101345,2025-10-23 09:36:31.398923,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.297578,5.815644082581908,0.4984685762440816,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:36:44.545208,2025-10-23 09:37:09.616192,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.070984,3.0954960532421913,0.7235234926315907,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:36:59.207604,2025-10-23 09:37:00.213192,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.005588,5.683432793408107,0.5663994227064901,0.0,0.0,0.0,0.0,,1,TP
ALGOUSDT,2025-10-23 09:37:13.762830,2025-10-23 09:37:14.955411,TP,0.027472527472532073,5.494505494506416,0.05494505494506415,1.192581,5.492996429553242,0.5088768572148074,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:37:15.163078,2025-10-23 09:37:16.422748,TP,0.029086678301336804,5.81733566026736,0.0581733566026736,1.25967,5.815644082581908,0.3759500482708164,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:37:15.369906,2025-10-23 09:37:40.492728,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.122822,3.0954960532421913,0.6648890078529301,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:37:29.263264,2025-10-23 09:37:54.305382,TIMEOUT,0.0,0.0,0.0,25.042118,5.680204487360415,0.35268494355666324,0.0,0.0,0.0,0.0,,0,TIMEOUT
ALGOUSDT,2025-10-23 09:37:43.802352,2025-10-23 09:37:45.035017,TP,0.027457440966498894,5.491488193299779,0.054914881932997796,1.232665,5.489980785066648,0.6115659594095941,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:37:45.465531,2025-10-23 09:38:10.556967,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.091436,3.0954960532421913,0.675568882093957,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:37:59.342512,2025-10-23 09:38:00.478871,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.136359,5.683432793408107,0.6795789147852427,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:38:15.536892,2025-10-23 09:38:40.582201,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.045309,3.0954960532421913,0.675568882093957,0.0,0.0,0.0,0.0,,0,TIMEOUT
TRXUSDT,2025-10-23 09:38:45.580026,2025-10-23 09:39:10.692007,TIMEOUT,0.015475085112966419,3.0950170225932836,0.030950170225932834,25.111981,3.094538140182237,0.28878120588170136,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:39:12.255451,2025-10-23 09:39:13.417308,TP,0.028409090909085256,5.681818181817051,0.056818181818170506,1.161857,5.680204487360415,0.4987775364787373,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:39:15.585086,2025-10-23 09:39:40.717277,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.132191,3.0954960532421913,0.4605253534852053,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:39:42.267271,2025-10-23 09:39:43.877502,TP,0.028425241614558165,5.6850483229116335,0.05685048322911634,1.610231,5.683432793408107,0.6104176557705798,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:39:56.316904,2025-10-23 09:40:21.325494,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.00859,3.0954960532421913,0.4495631000973387,0.0,0.0,0.0,0.0,,0,TIMEOUT
LINKUSDT,2025-10-23 09:40:12.319757,2025-10-23 09:40:14.440872,TP,0.056850483229106234,11.37009664582125,0.11370096645821248,2.121115,5.683432793408107,0.7176686529476571,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:40:26.353241,2025-10-23 09:40:27.613172,TP,0.029069767441859278,5.813953488371856,0.05813953488371856,1.259931,5.812263876779769,0.42474621286207775,0.0,0.0,0.0,0.0,,1,TP
TRXUSDT,2025-10-23 09:40:26.565951,2025-10-23 09:40:51.617024,TIMEOUT,0.015479876160989005,3.0959752321978016,0.030959752321978017,25.051073,3.0954960532421913,0.4508307541201096,0.0,0.0,0.0,0.0,,0,TIMEOUT
ALGOUSDT,2025-10-23 09:40:41.754027,2025-10-23 09:40:44.591586,TP,0.027442371020853177,5.488474204170635,0.054884742041706354,2.837559,5.486968449930809,0.6934885838808299,0.0,0.0,0.0,0.0,,1,TP
LINKUSDT,2025-10-23 09:40:42.391475,2025-10-23 09:40:44.369725,TP,0.02839295854628496,5.678591709256993,0.05678591709256992,1.97825,5.676979846722431,0.5074590455337208,0.0,0.0,0.0,0.0,,1,TP
VETUSDT,2025-10-23 09:40:56.442968,2025-10-23 09:40:58.011152,TP,0.029069767441859278,5.813953488371856,0.05813953488371856,1.568184,5.812263876779769,0.3242396973616027,0.0,0.0,0.0,0.0,,1,TP
