Entry Time,Exit Time,Symbol,Entry Side,Status,Entry Price,Exit Price,Entry Qty,P&L USD,P&L %,Total Fee,Hold Duration (sec),Exit Reason,Strategy Tag
2025-10-25T14:02:02.105690,2025-10-25T14:02:03.277189,LINKUSDT,BUY,CLOSED,17.90000000,17.91000000,2.79329609,0.0279,0.06,,1.17,TP,mm_entry
2025-10-25T14:01:36.730976,2025-10-25T14:01:50.833128,TRXUSDT,BUY,CLOSED,0.29830000,0.29850000,167.61649346,0.0335,0.07,,14.10,TP,mm_entry
2025-10-25T14:01:34.027568,2025-10-25T14:01:35.388899,ALGOUSDT,BUY,CLOSED,0.18240000,0.18250000,274.12280702,0.0274,0.05,,1.36,TP,mm_entry
2025-10-25T14:01:20.140141,2025-10-25T14:01:21.568882,LINKUSDT,BUY,CLOSED,17.89000000,17.90000000,2.79485746,0.0279,0.06,,1.43,TP,mm_entry
2025-10-25T14:01:18.030000,2025-10-25T14:01:19.258795,VETUSDT,BUY,CLOSED,0.01711000,0.01712000,2922.26767972,0.0292,0.06,,1.23,TP,mm_entry
2025-10-25T14:01:06.659860,2025-10-25T14:01:31.673942,TRXUSDT,BUY,CLOSED,0.29830000,0.29840000,167.61649346,0.0168,0.03,,25.01,TIMEOUT,mm_entry
2025-10-25T14:01:03.946322,2025-10-25T14:01:05.166524,ALGOUSDT,BUY,CLOSED,0.18250000,0.18260000,273.97260274,0.0274,0.05,,1.22,TP,mm_entry
2025-10-25T14:00:50.106930,2025-10-25T14:00:51.554532,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.45,TP,mm_entry
2025-10-25T14:00:36.650229,2025-10-25T14:00:59.044436,TRXUSDT,BUY,CLOSED,0.29810000,0.29840000,167.72895002,0.0503,0.10,,22.39,TP,mm_entry
2025-10-25T14:00:33.865286,2025-10-25T14:00:35.240327,ALGOUSDT,BUY,CLOSED,0.18250000,0.18260000,273.97260274,0.0274,0.05,,1.38,TP,mm_entry
2025-10-25T14:00:20.033729,2025-10-25T14:00:21.191269,LINKUSDT,BUY,CLOSED,17.91000000,17.92000000,2.79173646,0.0279,0.06,,1.16,TP,mm_entry
2025-10-25T14:00:06.546959,2025-10-25T14:00:31.597625,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.05,TIMEOUT,mm_entry
2025-10-25T13:59:51.087571,2025-10-25T13:59:52.752772,ALGOUSDT,BUY,CLOSED,0.18260000,0.18270000,273.82256298,0.0274,0.05,,1.67,TP,mm_entry
2025-10-25T13:59:49.949524,2025-10-25T13:59:51.598789,LINKUSDT,BUY,CLOSED,17.92000000,17.93000000,2.79017857,0.0279,0.06,,1.65,TP,mm_entry
2025-10-25T13:59:36.486502,2025-10-25T14:00:01.553360,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.07,TIMEOUT,mm_entry
2025-10-25T13:59:21.045093,2025-10-25T13:59:22.185705,ALGOUSDT,BUY,CLOSED,0.18260000,0.18270000,273.82256298,0.0274,0.05,,1.14,TP,mm_entry
2025-10-25T13:59:06.684492,2025-10-25T13:59:09.035158,LINKUSDT,BUY,CLOSED,17.94000000,17.95000000,2.78706800,0.0279,0.06,,2.35,TP,mm_entry
2025-10-25T13:59:06.478757,2025-10-25T13:59:31.560567,TRXUSDT,BUY,CLOSED,0.29810000,0.29820000,167.72895002,0.0168,0.03,,25.08,TIMEOUT,mm_entry
2025-10-25T13:58:22.614222,2025-10-25T13:58:47.704925,TRXUSDT,BUY,CLOSED,0.29820000,0.29830000,167.67270288,0.0168,0.03,,25.09,TIMEOUT,mm_entry
2025-10-25T13:58:15.845050,2025-10-25T13:58:17.222145,LINKUSDT,BUY,CLOSED,17.95000000,17.96000000,2.78551532,0.0279,0.06,,1.38,TP,mm_entry
2025-10-25T13:58:08.838039,2025-10-25T13:58:10.217206,VETUSDT,BUY,CLOSED,0.01713000,0.01714000,2918.85580852,0.0292,0.06,,1.38,TP,mm_entry
